priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
160,fruit and vegetable extracts blueberry and carrot dried blueberry,fruit and vegetable extracts blueberry and carrot dried blueberry,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,fruit and vegetable extracts blueberry and carrot dried blueberries (8),usda_only_train:7 | usda_only_val:1,,
160,including natural extractives of red pepper and natural extractives of lime,including natural extractives of red pepper and natural extractives of lime,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,including natural extractives of red pepper and natural extractives of lime (8),usda_only_train:4 | usda_only_holdout:4,,
160,natural extractives of annatto seeds and paprika with mono,natural extractives of annatto seeds and paprika with mono,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural extractives of annatto seeds and paprika with mono (8),usda_only_train:5 | usda_only_val:2 | usda_only_holdout:1,,
160,natural extractives of turmeric and annatto,natural extractives of turmeric and annatto,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural extractives of turmeric and annatto (8),usda_only_train:7 | usda_only_val:1,,
160,natural spice extractives and sodium ascorbate,natural spice extractives and sodium ascorbate,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural spice extractives and sodium ascorbate (8),usda_only_train:5 | usda_only_val:2 | usda_only_holdout:1,,
160,vanilla bean extractives in water,vanilla bean extractives in water,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,vanilla bean extractives in water (8),usda_only_train:4 | usda_only_val:4,,
100,extractives of turmeric and annatto,extractives of turmeric and annatto,75,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of turmeric and annatto (53) | extractives of turmeric and annatto (color) (21) | extractives of turmeric (color) and annatto (color) (1),usda_only_train:51 | usda_only_holdout:12 | usda_only_val:11 | openfoodfacts_targeted:1,,
100,natural spice extractive,natural spice extractive,54,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural spice extractives (54),usda_only_train:37 | usda_only_val:11 | usda_only_holdout:6,,
100,natural extractives of rosemary,natural extractives of rosemary,32,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural extractives of rosemary (32),usda_only_train:17 | usda_only_val:9 | usda_only_holdout:6,,
100,extractives of fenugreek,extractives of fenugreek,31,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of fenugreek (31),usda_only_train:23 | usda_only_holdout:5 | usda_only_val:3,,
100,extractive of paprika color,extractive of paprika color,29,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractive of paprika color (29),usda_only_train:23 | usda_only_val:3 | usda_only_holdout:3,,
100,paprika extractive,paprika extractive,29,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,paprika extractives (14) | paprika extractives (color) (10) | paprika extractives () (5),usda_only_train:17 | usda_only_holdout:6 | usda_only_val:5 | openfoodfacts_targeted:1,,
100,extractives of paprika and annatto,extractives of paprika and annatto,28,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of paprika and annatto (28),usda_only_train:16 | usda_only_val:9 | usda_only_holdout:3,,
100,extractives of annatto and turmeric,extractives of annatto and turmeric,27,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of annatto and turmeric (24) | extractives of annatto and turmeric (color) (3),usda_only_train:18 | usda_only_holdout:5 | usda_only_val:4,,
100,extractives of foenugreek,extractives of foenugreek,25,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of foenugreek (25),usda_only_train:17 | usda_only_val:4 | usda_only_holdout:4,,
100,rosemary extractive,rosemary extractive,25,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,rosemary extractives (25),usda_only_train:20 | usda_only_val:4 | usda_only_holdout:1,,
100,extractives of paprika color,extractives of paprika color,20,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of paprika color (20),usda_only_train:15 | usda_only_val:4 | usda_only_holdout:1,,
100,fruit and vegetable extracts blueberry and carrot,fruit and vegetable extracts blueberry and carrot,20,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,fruit and vegetable extracts blueberry and carrot (20),usda_only_train:15 | usda_only_holdout:3 | usda_only_val:2,,
60,extractives of paprika,extractives of paprika,1125,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of paprika (1100) | extractives of paprika (color) (17) | extractives of paprika) (8),usda_only_train:782 | usda_only_val:190 | usda_only_holdout:148 | openfoodfacts_targeted:5,,
60,extractive of paprika,extractive of paprika,142,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractive of paprika (135) | extractive of paprika (color) (7),usda_only_train:95 | usda_only_val:26 | usda_only_holdout:21,,
60,extractives of turmeric,extractives of turmeric,106,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,extractives of turmeric (97) | extractives of turmeric) (8) | extractives of turmeric (color) (1),usda_only_train:67 | usda_only_val:27 | usda_only_holdout:12,,
